id,name,type,frameType,race,attribute,level,atk,def,archetype,desc,image_url
64262809,Dragon Ice,Effect Monster,effect,Dragon,WATER,5.0,1800.0,2200.0,,"When your opponent Special Summons a monster (except during the Damage Step): You can discard 1 card; Special Summon this card from your hand or Graveyard. There can only be 1 ""Dragon Ice"" on the field.",https://images.ygoprodeck.com/images/cards/64262809.jpg
14017402,Dragon Knight Draco-Equiste,Fusion Monster,fusion,Dragon,WIND,10.0,3200.0,2000.0,,"1 Dragon-Type Synchro Monster + 1 Warrior-Type monster
Must first be Fusion Summoned. Once per turn: You can target 1 Dragon-Type Synchro Monster in the Graveyard; banish that target, and if you do, until the End Phase, this card's name becomes that monster's, and replace this effect with that monster's original effects. While this card is in Attack Position, your opponent takes any effect damage you would have taken from their card effects, instead.",https://images.ygoprodeck.com/images/cards/14017402.jpg
87835759,Dragon Knight of Creation,Effect Monster,effect,Dragon,LIGHT,4.0,1800.0,600.0,,"Increase this card's Level by 4 during your opponent's turn only. When this card destroys an opponent's monster by battle and sends it to the GY: You can send 1 Level 7 or 8 Dragon monster from your Deck to the GY. You can send 1 card from your hand to the GY, then target 1 Level 7 or 8 Dragon monster in your GY; send this card to the GY, and if you do, Special Summon that monster. You can only use this effect of ""Dragon Knight of Creation"" once per turn.",https://images.ygoprodeck.com/images/cards/87835759.jpg
29228350,Dragon Laser,Spell Card,spell,Quick-Play,,,,,,"Send 1 ""Trigon"" equipped to a face-up ""Delta Tri"" you control to the Graveyard, and destroy all monsters your opponent controls.",https://images.ygoprodeck.com/images/cards/29228350.jpg
69868556,Dragon Lord Token,Token,token,Dragon,,,,,,"This card can be used as a ""Dragon Lord Token"".


*If used for another Token, apply that Token's Type/Attribute/Level/ATK/DEF.",https://images.ygoprodeck.com/images/cards/69868556.jpg
63018132,Dragon Manipulator,Flip Effect Monster,effect,Warrior,EARTH,3.0,700.0,800.0,,FLIP: Take control of 1 face-up Dragon-Type monster on your opponent's side of the field until the end of the End Phase.,https://images.ygoprodeck.com/images/cards/63018132.jpg
62873545,Dragon Master Knight,Fusion Monster,fusion,Dragon,LIGHT,12.0,5000.0,5000.0,Blue-Eyes,"""Black Luster Soldier"" + ""Blue-Eyes Ultimate Dragon""
Must be Fusion Summoned. This card gains 500 ATK for each Dragon monster you control, except this card.",https://images.ygoprodeck.com/images/cards/62873545.jpg
58931850,Dragon Master Lords,XYZ Monster,xyz,Dragon,DARK,12.0,5000.0,5000.0,25th Anniversary Monsters,"2 Level 12 monsters
While this Xyz Summoned card is in your Monster Zone, your opponent cannot target it with card effects, also it cannot be destroyed by your opponent's card effects. While you have 25 or more cards in your GY, if this card attacks a Defense Position monster, inflict double piercing battle damage to your opponent. Once per turn, if your opponent has 25 or more cards in their GY: You can detach 1 material from this card; Special Summon 1 monster from your Deck, Extra Deck, or GY.",https://images.ygoprodeck.com/images/cards/58931850.jpg
12381100,Dragon Master Magia,Fusion Monster,fusion,Dragon,LIGHT,12.0,5000.0,4000.0,,"""Blue-Eyes Ultimate Dragon"" or 3 ""Blue-Eyes"" monsters + 1 ""Chaos"" or ""Black Luster Soldier"" Ritual Monster
Must be Fusion Summoned. When your opponent activates a card or effect (Quick Effect): You can negate the activation, and if you do, destroy that card. You can only use this effect of ""Dragon Master Magia"" in response to each card type (Monster, Spell, or Trap) once per turn. If this face-up card in its owner's control leaves the field because of an opponent's card: You can Special Summon 1 ""Blue-Eyes"" monster or 1 ""Chaos"" or ""Black Luster Soldier"" Ritual Monster from your Extra Deck or GY.",https://images.ygoprodeck.com/images/cards/12381100.jpg
99659159,Dragon Mastery,Spell Card,spell,Continuous,,,,,Dragunity,"Each monster you control that is equipped with a ""Dragunity"" monster(s) gains 500 ATK. Once per turn, you can select 1 face-up monster you control, and equip it with 1 Dragon-Type ""Dragunity"" monster from your hand.",https://images.ygoprodeck.com/images/cards/99659159.jpg
76076738,Dragon Nails,Spell Card,spell,Equip,,,,,,"Equip only to a DARK monster. It gains 600 ATK, also it cannot be destroyed by your opponent's card effects. If this card is sent to the GY because the equipped monster was destroyed by battle and sent to the GY: You can Special Summon that monster, and if you do, equip this card to it, but banish this card when it leaves the field. You can only use this effect of ""Dragon Nails"" once per turn.",https://images.ygoprodeck.com/images/cards/76076738.jpg
96823189,Dragon of Pride and Soul,Effect Monster,effect,Dragon,DARK,8.0,2500.0,2500.0,,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) while your opponent has 25 or more cards in their GY. While you have 25 or more cards in your GY, this card gains 2500 ATK/DEF.",https://images.ygoprodeck.com/images/cards/96823189.jpg
55763552,Dragon Piper,Flip Effect Monster,effect,Pyro,FIRE,3.0,200.0,1800.0,,"FLIP: Destroy all face-up ""Dragon Capture Jar""(s) on the field. If you destroy any, change all face-up Dragon-Type monsters on the field to Attack Position.",https://images.ygoprodeck.com/images/cards/55763552.jpg
80513550,Dragon Queen of Tragic Endings,Effect Monster,effect,Dragon,DARK,6.0,1900.0,2600.0,,"Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) while you control 3 or more face-up Continuous Spell Cards. When this attacking card inflicts Battle Damage to your opponent: Your opponent sends 1 card from their hand to the Graveyard, then you draw 1 card. During your Standby Phase, if this card is in your Graveyard and was sent there from the field: You can send 1 face-up Continuous Spell Card you control to the Graveyard; Special Summon this card from the Graveyard.",https://images.ygoprodeck.com/images/cards/80513550.jpg
62265044,Dragon Ravine,Spell Card,spell,Field,,,,,Dragunity,"Once per turn: You can discard 1 card, then activate 1 of these effects;
● Add 1 Level 4 or lower ""Dragunity"" monster from your Deck to your hand.
● Send 1 Dragon monster from your Deck to the GY.",https://images.ygoprodeck.com/images/cards/62265044.jpg
71867500,Dragon Revival Rhapsody,Spell Card,spell,Normal,,,,,,"If you control a Spellcaster monster: You can target up to 2 Dragon monsters in your GY, including at least 1 Normal Monster; Special Summon them. Your opponent takes no damage this turn. You can only activate 1 ""Dragon Revival Rhapsody"" per turn.",https://images.ygoprodeck.com/images/cards/71867500.jpg
28563545,Dragon Seeker,Effect Monster,effect,Fiend,DARK,6.0,2000.0,2100.0,,"When this card is Normal Summoned or Flip Summoned, destroy 1 face-up Dragon-Type monster on the field.",https://images.ygoprodeck.com/images/cards/28563545.jpg
63300440,Dragon Shield,Spell Card,spell,Equip,,,,,,Equip only to a Dragon-Type monster. It cannot be destroyed by battle or by card effects. Neither player takes any battle damage from attacks involving it.,https://images.ygoprodeck.com/images/cards/63300440.jpg
41620959,Dragon Shrine,Spell Card,spell,Normal,,,,,,"Send 1 Dragon monster from your Deck to the GY, then, if that monster in your GY is a Dragon Normal Monster, you can send 1 more Dragon monster from your Deck to the GY. You can only activate 1 ""Dragon Shrine"" per turn.",https://images.ygoprodeck.com/images/cards/41620959.jpg
45467446,Dragon Spirit of White,Effect Monster,effect,Dragon,LIGHT,8.0,2500.0,2000.0,Blue-Eyes,"(This card is always treated as a ""Blue-Eyes"" card.)
This card is treated as a Normal Monster while in the hand or GY. When this card is Normal or Special Summoned: You can target 1 Spell/Trap your opponent controls; banish it. If your opponent controls a monster (Quick Effect): You can Tribute this card; Special Summon 1 ""Blue-Eyes White Dragon"" from your hand.",https://images.ygoprodeck.com/images/cards/45467446.jpg
9197735,Dragon Statue,Normal Monster,normal,Warrior,EARTH,3.0,1100.0,900.0,,''A stone warrior with the heart of a dragon.'',https://images.ygoprodeck.com/images/cards/9197735.jpg
1435851,Dragon Treasure,Spell Card,spell,Equip,,,,,,A Dragon-Type monster equipped with this card increases its ATK and DEF by 300 points.,https://images.ygoprodeck.com/images/cards/1435851.jpg
66672569,Dragon Zombie,Normal Monster,normal,Zombie,DARK,3.0,1600.0,0.0,,A dragon revived by sorcery. Its breath is highly corrosive.,https://images.ygoprodeck.com/images/cards/66672569.jpg
16278116,Dragon's Bind,Trap Card,trap,Continuous,,,,,,"Activate this card by targeting 1 Dragon-Type monster you control with 2500 or less ATK and DEF; neither player can Special Summon monsters with ATK less than or equal to the original ATK of that monster. When that monster leaves the field, destroy this card.",https://images.ygoprodeck.com/images/cards/16278116.jpg
95697223,Dragon's Fighting Spirit,Spell Card,spell,Quick-Play,,,,,,"Target 1 Dragon-Type monster you control that was Special Summoned this turn; for each monster your opponent currently controls that was Special Summoned this turn, it gains 1 additional attack during each Battle Phase this turn.",https://images.ygoprodeck.com/images/cards/95697223.jpg
55991637,Dragon's Gunfire,Spell Card,spell,Normal,,,,,,"If you control a Dragon monster: Activate 1 of these effects;
● Inflict 800 damage to your opponent.
● Target 1 monster with 800 or less DEF; destroy that target.",https://images.ygoprodeck.com/images/cards/55991637.jpg
63295720,Dragon's Light and Darkness,Spell Card,spell,Quick-Play,,,,,Light and Darkness Dragon,"Activate 1 of these effects (but you can only use each effect of ""Dragon's Light and Darkness"" once per turn);
● Shuffle 1 Level 8 Dragon monster from your hand into the Deck and add 1 Level 8 Dragon monster with a different Attribute from your Deck to your hand.
● Target 1 Dragon monster you control; it gains ATK equal to its Level x 200.
● When a card or effect is activated that targets a Dragon monster you control: Negate that effect.",https://images.ygoprodeck.com/images/cards/63295720.jpg
85442146,Dragon's Mind,Trap Card,trap,Counter,,,,,,"When a Spell/Trap Card, or monster effect, is activated while you control a monster with 2500 original ATK or DEF: Negate the activation, and if you do, destroy that card. If this card is in your GY: You can pay 2500 LP; Set this card, but banish it when it leaves the field. You can only use each effect of ""Dragon's Mind"" once per turn.",https://images.ygoprodeck.com/images/cards/85442146.jpg
71490127,Dragon's Mirror,Spell Card,spell,Normal,,,,,,"Fusion Summon 1 Dragon Fusion Monster from your Extra Deck, by banishing Fusion Materials listed on it from your field or GY.",https://images.ygoprodeck.com/images/cards/71490127.jpg
54178050,Dragon's Rage,Trap Card,trap,Continuous,,,,,,Dragon-Type monsters you control inflict piercing Battle Damage when they attack a Defense Position monster.,https://images.ygoprodeck.com/images/cards/54178050.jpg
20638610,Dragon's Rebirth,Trap Card,trap,Normal,,,,,,"Target 1 Dragon monster you control; banish that target, and if you do, Special Summon 1 Dragon monster from your hand or GY.",https://images.ygoprodeck.com/images/cards/20638610.jpg
84462118,Dragonbite,Tuner Monster,effect,Insect,DARK,4.0,1000.0,1000.0,,"When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower Insect monster from your hand. You can banish 1 Level 4 or lower Insect monster from your hand, GY, or face-up field, then target 1 face-up monster you control; increase its Level by the Level of the banished monster, until the end of this turn. You can only use each effect of ""Dragonbite"" once per turn.",https://images.ygoprodeck.com/images/cards/84462118.jpg
